player_name,player_id,season,composite_rating,predicted_qbr,predicted_elo,attempts,total_pass_epa,pass_success_rate,cpoe,rush_attempts,rush_yards_per_game,total_rush_epa,total_wpa,third_down_success,red_zone_epa
B.Young,00-0039150,2025,47.20316356805611,47.65558816915372,148.1671807938666,407.0,-9.041875090054038,0.44963144963144963,-0.2784335822389837,32.0,7.117647058823529,4.37320055761762,0.4122972604444318,0.3333333333333333,-0.20292252008097295
J.Daniels,00-0039910,2025,47.16708680836881,50.026056522213864,133.6332637815496,217.0,16.57593283960826,0.4838709677419355,-1.2165918003154705,55.0,15.411764705882353,2.4008718896512873,0.2788170955318656,0.3793103448275862,0.4317809633609891
D.Mills,00-0036898,2025,45.42283022508116,48.79873506608067,123.58894694709863,166.0,-7.728878449071578,0.40963855421686746,-5.232476263210692,13.0,2.823529411764706,-1.492597809017636,-0.12940358377614058,0.3191489361702128,0.02465123076821317
A.Rodgers,00-0023459,2025,45.24518593469215,43.90819957272097,151.0618453070742,339.0,-7.635110694286883,0.4247787610619469,-0.23190689371714412,15.0,1.5294117647058822,-4.926035145417552,-0.543364134820853,0.2978723404255319,0.20321712695386
K.Murray,00-0035228,2025,44.20856304633064,46.10144034080321,127.61628257413768,193.0,15.236067261391852,0.44559585492227977,-0.5287806509406703,29.0,10.176470588235293,4.088747776171658,0.5696048268570987,0.45454545454545453,0.02286542425810369
J.Flacco,00-0026158,2025,43.680117782604306,44.98285451435072,129.03848539407508,429.0,-44.143835248166,0.41025641025641024,-2.9264886939306582,16.0,1.8235294117647058,3.772231804228922,-1.1091408851771254,0.37719298245614036,0.0939139957468012
T.Lawrence,00-0036971,2025,42.78435291285636,45.56471188698292,116.63208369151447,455.0,-17.4392137586212,0.45054945054945056,-4.59244223384114,58.0,13.823529411764707,12.943765194003477,0.46560159087656516,0.4,-0.24667001906949126
T.Tagovailoa,00-0036212,2025,42.35205812688548,45.505070943416655,112.68048365064023,369.0,3.7110677186510315,0.43360433604336046,1.662162335022636,18.0,2.4705882352941178,-5.417543155679054,-0.01939707042252814,0.3584905660377358,0.2552031708777025
T.Shough,00-0040743,2025,40.33433826404166,45.49213043858049,92.64937202833323,187.0,-23.602357835045417,0.43315508021390375,0.11489040153041767,22.0,3.0,-7.920105176817626,-0.5151388343504737,0.3673469387755102,-0.2895401414765971
J.Fields,00-0036945,2025,39.738448614129354,40.54118593846344,116.3152788805294,261.0,-12.090402154598754,0.42911877394636017,-1.8688385634078193,73.0,22.529411764705884,8.762813333588596,-1.241360591411466,0.367816091954023,0.28328930096047095
C.Wentz,00-0032950,2025,38.71849223521501,43.24868338324548,89.9607806758196,197.0,8.415452234339154,0.48223350253807107,1.1112414902041416,11.0,3.3529411764705883,-3.248268716096775,-0.020495589147391025,0.37254901960784315,-0.06661185269313348
T.Taylor,00-0028118,2025,38.60305904160228,46.28189748226576,70.67306801495317,165.0,-1.766159748998522,0.4484848484848485,0.09917525514479607,27.0,8.411764705882353,5.413244476954398,-0.2612700189874675,0.35555555555555557,0.5455213840256973
G.Smith,00-0030565,2025,31.434906816525988,33.83227589371924,73.67900436081827,438.0,-60.76601069454096,0.4337899543378995,-0.24236367387666227,39.0,6.117647058823529,-0.7175215508614201,-1.7346941869998327,0.384,-0.003538439092500151
D.Gabriel,00-0040704,2025,30.089729354314326,31.589721623849716,73.68254326589201,214.0,-39.5725660592631,0.32710280373831774,-7.507056821117085,14.0,5.0588235294117645,0.42800254124449566,-0.9820772506581072,0.27692307692307694,-0.21074127187641045
C.Ward,00-0040676,2025,28.466723640440854,32.38528808584363,52.75060933728746,476.0,-98.53987904786777,0.3802521008403361,-3.8785956508185784,28.0,7.235294117647059,9.433575212058997,-1.6341407892436979,0.31343283582089554,-0.09474263696760281
J.McCarthy,00-0039923,2025,15.75826902193995,21.932452680416738,-11.397736981624263,192.0,-70.4097813002236,0.3489583333333333,-8.65542249333474,23.0,7.0588235294117645,2.2222562135430053,-1.0073152749004648,0.2033898305084746,0.001787982719190221
